uhf_pk,category,name,original_name,source_epg_channel_id,source_country,target_xmltv_id,target_name,target_country,target_guide_sites,match_method,confidence,review,notes,logo_url
1669,UK,UK-Eurosport 1,UK-Eurosport 1,,UK,,,,,unmapped,0.609,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/d49ef-british_eurosport_1.png
1670,UK,UK-Eurosport 2,UK-Eurosport 2,,UK,,,,,unmapped,0.609,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/28c15-british_eurosport_2.png
1689,UK,UK-FOX,UK-FOX,,UK,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/1f148-fox_movies_pt.png
1702,UK,UK-ITV 1,UK-ITV 1,,UK,UK:ITV1.uk,ITV1,UK,freeview.co.uk;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/0d3f7-itv_uk_hd.png
1700,UK,UK-ITV 2,UK-ITV 2,,UK,UK:ITV2.uk,ITV2,UK,entertainment.ie;freeview.co.uk;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch;tv24.co.uk;virgintvgo.virginmedia.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/71230-itv_uk_2_hd.png
1661,UK,UK-ITV 3,UK-ITV 3,,UK,UK:ITV3.uk,ITV3,UK,entertainment.ie;freeview.co.uk;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tv.blue.ch;tv24.co.uk;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/4ebc9-sky_de_cinema_hd.png
1706,UK,UK-MTV Classic,UK-MTV Classic,,UK,,,,,unmapped,0.700,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/84676-telechargement.png
1693,UK,UK-MTV Hits,UK-MTV Hits,,UK,,,,,unmapped,0.588,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/167ae-mtv_hits_us_global.png
1694,UK,UK-MTV Music,UK-MTV Music,,UK,UK:MTVMusic.uk,MTV Music,UK,mytelly.co.uk;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/dd31a-mtv_music_uk.png
1671,UK,UK-MU TV,UK-MU TV,,UK,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/050f4-mutv.png
1695,UK,UK-Motors TV,UK-Motors TV,,UK,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,
1696,UK,UK-Movies 4 Men,UK-Movies 4 Men,,UK,,,,,unmapped,0.783,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/7f238-movies4men.png
1681,UK,UK-NICK JUNIOR,UK-NICK JUNIOR,,UK,,,,,unmapped,0.778,unmapped,no reliable match in target-country guide channel set,
1679,UK,UK-Nickelodeon,UK-Nickelodeon,,UK,UK:Nickelodeon.uk,Nickelodeon,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/84670-nickelodeon_us.png
1680,UK,UK-Nicktoons,UK-Nicktoons,,UK,UK:Nicktoons.uk,Nicktoons,UK,entertainment.ie;player.ee.co.uk;sky.com;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/a1a09-nick_toons_us.png
1697,UK,UK-Premier Sport,UK-Premier Sport,,UK,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/8823b-download.png
1651,UK,UK-SKY NEWS,UK-SKY NEWS,,UK,UK:SkyNews.uk,Sky News,UK,chaines-tv.orange.fr;freeview.co.uk;guidatv.sky.it;i.mjh.nz;melita.com;mytelly.co.uk;neo.io;nowplayer.now.com;player.ee.co.uk;pluto.tv;sky.com;starhubtvplus.com;tv.sfr.fr;tv24.co.uk;tv24.se;tvireland.ie;virgintvgo.virginmedia.com;xumo.tv,fuzzy_name_high,1.000,ok,,
1709,UK,UK-Sky Arts,UK-Sky Arts,,UK,UK:SkyArts.uk,Sky Arts,UK,entertainment.ie;freeview.co.uk;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tv24.co.uk;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/87c1b-sky_arts_2020.png
1653,UK,UK-Sky Atlantic,UK-Sky Atlantic,,UK,UK:SkyAtlantic.uk,Sky Atlantic,UK,entertainment.ie;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/9c9a5-sky_uk_atlantic_ie.png
1654,UK,UK-Sky Cinema Action,UK-Sky Cinema Action,,UK,UK:SkyCinemaAction.uk,Sky Cinema Action,UK,entertainment.ie;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/b87a9-sky_de_cinema_action.png
1655,UK,UK-Sky Cinema Comedy,UK-Sky Cinema Comedy,,UK,UK:SkyCinemaComedy.uk,Sky Cinema Comedy,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/c68e6-sky_it_cinema_comedy_hd.png
1656,UK,UK-Sky Cinema Drama,UK-Sky Cinema Drama,,UK,UK:SkyCinemaDrama.uk,Sky Cinema Drama,UK,entertainment.ie;m.tv.sms.cz;mytelly.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/efc12-sky_uk_cinema_drama_romance.png
1657,UK,UK-Sky Cinema Family,UK-Sky Cinema Family,,UK,UK:SkyCinemaFamily.uk,Sky Cinema Family,UK,m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/22690-sky_de_cinema_family_hd.png
1663,UK,UK-Sky Cinema Greats,UK-Sky Cinema Greats,,UK,UK:SkyCinemaGreats.uk,Sky Cinema Greats,UK,entertainment.ie;m.tv.sms.cz;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/12d5b-sky_uk_cinema_greats.png
1658,UK,UK-Sky Cinema Premiere,UK-Sky Cinema Premiere,,UK,UK:SkyCinemaPremiere.uk,Sky Cinema Premiere,UK,entertainment.ie;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/4f0f0-sky_uk_cinema_premiere.png
1659,UK,UK-Sky Cinema Sci Fi & Horror,UK-Sky Cinema Sci Fi & Horror,,UK,UK:SkyCinemaSciFiHorror.uk,Sky Cinema Sci-Fi Horror,UK,m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,0.923,ok,,https://cms123456.com/assets/uploads/files/eb08a-sky_uk_cinema_scifi_horror.png
1660,UK,UK-Sky Cinema Select,UK-Sky Cinema Select,,UK,UK:SkyCinemaSelect.uk,Sky Cinema Select,UK,m.tv.sms.cz;sky.com;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/be247-sky_uk_cinema_select.png
1662,UK,UK-Sky Cinema Thriller,UK-Sky Cinema Thriller,,UK,UK:SkyCinemaThriller.uk,Sky Cinema Thriller,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/eb519-sky_uk_cinema_crime_thriller.png
1687,UK,UK-Sky Crime,UK-Sky Crime,,UK,UK:SkyCrime.uk,Sky Crime,UK,entertainment.ie;m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/26b78-crime_investigation_us-1-.png
1652,UK,UK-Sky One,UK-Sky One,,UK,UK:SkyOne.uk,Sky One,UK,m.tv.sms.cz,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/0b3be-skychb1402-e1510583202908.png
1664,UK,UK-Sky Sports F1,UK-Sky Sports F1,,UK,UK:SkySportsF1.uk,Sky Sports F1,UK,mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/88cf6-sky_it_sport_f1_hd.png
1665,UK,UK-Sky Sports News,UK-Sky Sports News,,UK,UK:SkySportsNews.uk,Sky Sports News,UK,m.tv.sms.cz;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/aeb09-sky_uk_sports_news_hq.png
1698,UK,UK-premier sport 2,UK-premier sport 2,,UK,,,,,unmapped,0.593,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0cb7a-640px-setanta-logo.jpg
1708,UK,Uk- Sky Sports Premier League,Uk- Sky Sports Premier League,,UK,UK:SkySportsPremierLeague.uk,Sky Sports Premier League,UK,entertainment.ie;mytelly.co.uk;player.ee.co.uk;sky.com;tvireland.ie;virgintvgo.virginmedia.com,fuzzy_name_high,1.000,ok,,
1787,USA,Bravo,Bravo,,US,US:Bravo.us,Bravo,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1791,USA,CARTOON NETWORK,CARTOON NETWORK,,US,US:CartoonNetwork.us,Cartoon Network,US,epg.iptvx.one;gatotv.com;mi.tv;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1790,USA,Disney JNR,Disney JNR,,US,US:DisneyChannel.us,Disney Channel,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.920,ok,,
1789,USA,Disney XD,Disney XD,,US,US:DisneyXD.us,Disney XD,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1788,USA,E!,E!,,US,US:E.us,E!,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1750,USA,Tennis Plus 1,Tennis Plus 1,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/31f63-26be7340-5cc9-4323-bbbd-35f4cb09b275-medium16x9_channellogos_white1251x125101.png
1759,USA,Tennis Plus 10,Tennis Plus 10,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/6f1ad-0b1e369c-0cc9-4a74-b26a-5b2a84fdf01d-medium16x9_channellogos_white1251x125112.png
1751,USA,Tennis Plus 2,Tennis Plus 2,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/396ef-6112a742-2737-4ae0-9612-24062491f2dc-medium16x9_channellogos_white1251x125102.png
1752,USA,Tennis Plus 3,Tennis Plus 3,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/c4e6f-f6772994-3ec6-4823-9892-b2ba03c25733-medium16x9_channellogos_white1251x125103.png
1753,USA,Tennis Plus 4,Tennis Plus 4,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/10473-b514b66c-221e-441f-93c5-9d007effd154-medium16x9_channellogos_white1251x125104.png
1754,USA,Tennis Plus 5,Tennis Plus 5,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/6982e-c6dda2dd-7923-4e3c-ae22-02c3c420d16d-medium16x9_channellogos_white1251x125105.png
1755,USA,Tennis Plus 6,Tennis Plus 6,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/52422-b2ff8064-7899-44e2-8293-7cd97fcbef7d-medium16x9_channellogos_white1251x125106.png
1756,USA,Tennis Plus 7,Tennis Plus 7,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/2b5c9-00661484-99e5-493c-a4a6-5064529bae6a-medium16x9_channellogos_white1251x125107.png
1757,USA,Tennis Plus 8,Tennis Plus 8,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/18239-d3927fad-9c55-426e-bd75-c2de7dd890eb-medium16x9_channellogos_white1251x125108.png
1758,USA,Tennis Plus 9,Tennis Plus 9,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/4a21f-93670407-2724-4367-b43e-2cdb3ed8af22-medium16x9_channellogos_white1251x125111.png
1749,USA,The T Channel,The T Channel,,US,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/68ab3-dee6b67f-3ee6-45ad-b6ce-85310e8ed4d0-medium16x9_thetchannelv4.png
1778,USA,The Tennis Channel,The Tennis Channel,,US,US:TennisChannel.us,Tennis Channel,US,i.mjh.nz;orangetv.orange.es;plex.tv;pluto.tv;tvguide.com;tvpassport.com;tvtv.us;xumo.tv,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/10d17-5e99f6de-b8e7-41f9-bdc9-a207404bab19-medium16x9_tennischannellogo_white1251x1251081.png
1786,USA,US-Russia Today USA,US-Russia Today USA,,US,US:USATODAY.us,USA TODAY,US,i.mjh.nz;plex.tv,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/35c1f-russia-today-logo.svg.png
1772,USA,USA- Action max,USA- Action max,,US,US:ActionMax.us,ActionMax,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.947,ok,,
1770,USA,USA- American Heroes Channel,USA- American Heroes Channel,,US,US:AmericanHeroesChannel.us,American Heroes Channel,US,tvguide.com;tvhebdo.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1775,USA,USA- Animal Planet,USA- Animal Planet,,US,US:AnimalPlanet.us,Animal Planet,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1784,USA,USA- CINEMAX ACTION MAX EAST,USA- CINEMAX ACTION MAX EAST,,US,US:ActionMax.us,ActionMax,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.920,ok,,
1783,USA,USA- CINEMAX EAST,USA- CINEMAX EAST,,US,US:Cinemax.us,Cinemax,US,epg.iptvx.one;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.920,ok,,
1782,USA,USA- CINEMAX MOVIEMAX,USA- CINEMAX MOVIEMAX,,US,US:Cinemax.us,Cinemax,US,epg.iptvx.one;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.920,ok,,
1781,USA,USA- CINEMAX OUTER MAX,USA- CINEMAX OUTER MAX,,US,US:Cinemax.us,Cinemax,US,epg.iptvx.one;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.920,ok,,
1780,USA,USA- CINEMAX THRILLERMAX HD,USA- CINEMAX THRILLERMAX HD,,US,US:Cinemax.us,Cinemax,US,epg.iptvx.one;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.920,ok,,
1779,USA,USA- CINEMAXX MORE MAXX,USA- CINEMAXX MORE MAXX,,US,US:Cinemax.us,Cinemax,US,epg.iptvx.one;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,0.920,ok,,
1761,USA,USA- EPIX,USA- EPIX,,US,,,,,unmapped,0.750,unmapped,no reliable match in target-country guide channel set,
1762,USA,USA- EPIX 2,USA- EPIX 2,,US,,,,,unmapped,0.714,unmapped,no reliable match in target-country guide channel set,
1763,USA,USA- EPIX Hits,USA- EPIX Hits,,US,,,,,unmapped,0.588,unmapped,no reliable match in target-country guide channel set,
1766,USA,USA- FXM,USA- FXM,,US,US:FXM.us,FXM,US,mi.tv,fuzzy_name_high,1.000,ok,,
1764,USA,USA- FXX,USA- FXX,,US,US:FXX.us,FXX,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1765,USA,USA- Fox Fusiness,USA- Fox Fusiness,,US,,,,,unmapped,0.700,unmapped,no reliable match in target-country guide channel set,
1767,USA,USA- IFC,USA- IFC,,US,US:IFC.us,IFC,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1776,USA,USA- MAV TV,USA- MAV TV,,US,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,
1777,USA,USA- MLB Network,USA- MLB Network,,US,US:MLBNetwork.us,MLB Network,US,epg.iptvx.one;tvguide.com;tvhebdo.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1785,USA,USA- MSNBC,USA- MSNBC,,US,US:MSNBCInternational.us,MSNBC International,US,tvhebdo.com,fuzzy_name_high,0.920,ok,,
1774,USA,USA- Me TV,USA- Me TV,,US,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,
1768,USA,USA- Nickelodeon,USA- Nickelodeon,,US,US:Nickelodeon.us,Nickelodeon,US,epg.iptvx.one;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1769,USA,USA- QVC,USA- QVC,,US,US:QVC.us,QVC,US,i.mjh.nz;tvpassport.com;tvtv.us;xumo.tv,fuzzy_name_high,1.000,ok,,
1771,USA,USA- Red Bull tv,USA- Red Bull tv,,US,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,
1773,USA,USA- Starz Kids & Family,USA- Starz Kids & Family,,US,US:StarzKidsFamily.us,Starz Kids & Family,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1760,USA,USA- UFC Fight Pass,USA- UFC Fight Pass,,US,US:Fight.us,Fight,US,cubmu.com,fuzzy_name_high,0.920,ok,,
1730,USA,USA-A&E,USA-A&E,,US,US:AE.us,A&E,US,tvguide.com;tvhebdo.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1716,USA,USA-ABC,USA-ABC,,US,US:ABC.us,ABC,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/4221d-abc-logo.jpg
1715,USA,USA-ABC-NEWS,USA-ABC-NEWS,,US,US:ABCNewsLive.us,ABC News Live,US,epg.iptvx.one;i.mjh.nz;pluto.tv;tvpassport.com;tvtv.us;xumo.tv,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/60b8a-abcn.png
1748,USA,USA-ABN,USA-ABN,,US,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0a00c-2def0-fr-recupere.png
1727,USA,USA-AMC,USA-AMC,,US,US:AMC.us,AMC,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/92aa8-amc.png
1740,USA,USA-Bloomberg,USA-Bloomberg,,US,US:BloombergTV.us,Bloomberg TV,US,bein.com;canalplus.com;chaines-tv.orange.fr;content.astro.com.my;digiturk.com.tr;directv.com.uy;distro.tv;guidatv.sky.it;i.mjh.nz;m.tv.sms.cz;melita.com;meo.pt;meuguia.tv;mi.tv;mncvision.id;mujtvprogram.cz;mytelly.co.uk;nostv.pt;nowplayer.now.com;nuevosiglo.com.uy;osn.com;plex.tv;pluto.tv;programetv.ro;programtv.onet.pl;singtel.com;sky.com;starhubtvplus.com;startimestv.com;superguidatv.it;tataplay.com;telenet.tv;teliatv.ee;tv.blue.ch;tv.lv;tv.magenta.at;tv.mail.ru;tv.post.lu;tv.sfr.fr;tvguide.com;tvireland.ie;tvpassport.com;tvplus.com.tr;tvtv.us;virgintvgo.virginmedia.com;visionplus.id;vodafone.pt;watch.whaletvplus.com;webtv.delta.nl,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/326ff-2def0-fr-recupere.png
1714,USA,USA-CBSN,USA-CBSN,,US,US:CBSNews247.us,CBS News 24/7,US,i.mjh.nz;plex.tv;pluto.tv;xumo.tv,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/046c7-450.png
1713,USA,USA-CNBC,USA-CNBC,,US,US:CNBC.us,CNBC,US,epg.iptvx.one;starhubtvplus.com;tvguide.com;tvhebdo.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/4885c-thumb-cnbc-2013-01-29.jpg
1710,USA,USA-CNN,USA-CNN,,US,US:CNN.us,CNN,US,i.mjh.nz;meuguia.tv;tv.dir.bg;tvguide.com;tvguide.myjcom.jp;tvhebdo.com;tvpassport.com;tvtv.us;vodafone.pt,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/4e8ae-cnn-logo.png
1728,USA,USA-CW,USA-CW,,US,US:CW.us,CW,US,tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/5243f-cw.png
1735,USA,USA-CineMax,USA-CineMax,,US,US:Cinemax.us,Cinemax,US,epg.iptvx.one;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/b5313-2def0-fr-recupere.png
1741,USA,USA-ESPN,USA-ESPN,,US,US:ESPN.us,ESPN,US,epg.iptvx.one;meuguia.tv;mi.tv;ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/11108-2def0-fr-recupere.png
1742,USA,USA-ESPN-2,USA-ESPN-2,,US,US:ESPN2.us,ESPN 2,US,epg.iptvx.one;ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/40b69-2def0-fr-recupere.png
1717,USA,USA-FOX,USA-FOX,,US,US:Fox.us,Fox,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/dad5d-fox.png
1737,USA,USA-FX_US,USA-FX_US,,US,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/f04b2-2def0-fr-recupere.png
1718,USA,USA-Fox-News,USA-Fox-News,,US,US:FoxNewsChannel.us,Fox News Channel,US,epg.iptvx.one;foxtel.com.au;gatotv.com;guidatv.sky.it;i.mjh.nz;mi.tv;mncvision.id;nuevosiglo.com.uy;nzxmltv.com;programacion.tcc.com.uy;singtel.com;sky.co.nz;starhubtvplus.com;superguidatv.it;tv.blue.ch;tvguide.com;tvhebdo.com;tvpassport.com;tvtv.us;visionplus.id;webtv.delta.nl,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/ec305-acevvvedo-foxnews.jpg
1719,USA,USA-Fox-Sports-1,USA-Fox-Sports-1,,US,US:FoxSports1.us,Fox Sports 1,US,tvguide.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/ccc10-fox-sports-1-logo__onecolumn.gif
1720,USA,USA-Fox-Sports-2,USA-Fox-Sports-2,,US,US:FoxSports2.us,Fox Sports 2,US,tvguide.com,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/703db-acevvvedo-foxnews.jpg
1792,USA,USA-GOLF CHANNEL ,USA-GOLF CHANNEL ,,US,US:GolfChannel.us,Golf Channel,US,epg.iptvx.one;m.tv.sms.cz;mujtvprogram.cz;tvguide.com;tvhebdo.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1723,USA,USA-HBO-1,USA-HBO-1,,US,US:HBO.us,HBO,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,manual_alias,1.000,ok,,https://cms123456.com/assets/uploads/files/2e983-hbo-150x150.jpg
1724,USA,USA-HBO-2,USA-HBO-2,,US,US:HBO2.us,HBO 2,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,manual_alias,1.000,ok,,https://cms123456.com/assets/uploads/files/3500e-brand.gif
1725,USA,USA-HBO_FAMILY,USA-HBO_FAMILY,,US,,,,,unmapped,0.000,unmapped,ambiguous/event channel; not mapped to a different parent/region EPG channel,https://cms123456.com/assets/uploads/files/936ee-hbo_family.png
1726,USA,USA-HBO_ZONE,USA-HBO_ZONE,,US,US:HBOZone.us,HBO Zone,US,ontvtonight.com;tvguide.com;tvpassport.com;tvtv.us,manual_alias,1.000,ok,,https://cms123456.com/assets/uploads/files/4fa98-hboz.png
1747,USA,USA-HISTORY,USA-HISTORY,,US,US:History.us,History,US,tvguide.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/9a9ae-2def0-fr-recupere.png
1736,USA,USA-Hallmark,USA-Hallmark,,US,US:HallmarkChannel.us,Hallmark Channel,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/7e893-2def0-fr-recupere.png
1738,USA,USA-Lifetime,USA-Lifetime,,US,US:Lifetime.us,Lifetime,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,
1746,USA,USA-MTV-Live,USA-MTV-Live,,US,US:MTV.us,MTV,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/78755-mtv_live_logo.png
1743,USA,USA-NBA-TV,USA-NBA-TV,,US,US:NBATV.us,NBA TV,US,dsmart.com.tr;epg.iptvx.one;m.tv.sms.cz;turksatkablo.com.tr;tvguide.com;tvhebdo.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/623af-2def0-fr-recupere.png
1711,USA,USA-NBC,USA-NBC,,US,US:NBC.us,NBC,US,tvguide.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/357b9-nbc-logo.jpg
1712,USA,USA-NBCSN,USA-NBCSN,,US,,,,,unmapped,0.750,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/2bb42-28sdmrtr.jpg
1744,USA,USA-NFL-NETWORK,USA-NFL-NETWORK,,US,US:NFLNetwork.us,NFL Network,US,epg.iptvx.one;gatotv.com;ontvtonight.com;tv.nu;tvguide.com;tvhebdo.com;tvpassport.com;tvtv.us,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/23482-nflnetwork_logo__120921162856.jpg
